House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,BR_kW,Kitchen_kW,AC_GR_kW,AC_MBR_kW,AC_LR_kW
House14,2018-06-06 00:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 01:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 02:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 03:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 04:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 05:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 06:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 07:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 08:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 09:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 10:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 11:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 12:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 13:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 14:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 15:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 16:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 17:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 18:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 19:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 20:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 21:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 22:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-06 23:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 00:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 01:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 02:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 03:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 04:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 05:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 06:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 07:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 08:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 09:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 10:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 11:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 12:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 13:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 14:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 15:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 16:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 17:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 18:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 19:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 20:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 21:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 22:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-07 23:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 00:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 01:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 02:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 03:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 04:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 05:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 06:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 07:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 08:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 09:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 10:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 11:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 12:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 13:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 14:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 15:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 16:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 17:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 18:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 19:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 20:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 21:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 22:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-08 23:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 00:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 01:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 02:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 03:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 04:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 05:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 06:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 07:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 08:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 09:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 10:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 11:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 12:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 13:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 14:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 15:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 16:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 17:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 18:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 19:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 20:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 21:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 22:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-09 23:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 00:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 01:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 02:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 03:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 04:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 05:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 06:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 07:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 08:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 09:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 10:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 11:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 12:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 13:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 14:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 15:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 16:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 17:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 18:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 19:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 20:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 21:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 22:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-10 23:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-11 00:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-11 01:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
House14,2018-06-11 02:00:00,0.0,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0
