House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,Kitchen_kW
House40,2019-01-07 05:00:00,1.3660600000000005,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007616666666666665,0.04857500000000003
House40,2019-01-07 06:00:00,0.414865,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009616666666666668,0.09561666666666667
House40,2019-01-07 07:00:00,0.34769,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009199999999999996,0.09622499999999998
House40,2019-01-07 08:00:00,0.1630783333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007183333333333332,0.02410333333333334
House40,2019-01-07 09:00:00,0.267085,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00073,0.04369833333333331
House40,2019-01-07 10:00:00,0.5767816666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009233333333333329,0.307325
House40,2019-01-07 11:00:00,0.4166949999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004850000000000001,0.12904500000000002
House40,2019-01-07 12:00:00,0.4182949999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,4e-05,0.06907666666666665
House40,2019-01-07 13:00:00,0.4624783333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006116666666666668,0.0815566666666667
House40,2019-01-07 14:00:00,0.5512333333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009800000000000006,0.110185
House40,2019-01-07 15:00:00,0.3941516666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009716666666666668,0.06982333333333338
House40,2019-01-07 16:00:00,0.2156883333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009616666666666664,0.05166166666666668
House40,2019-01-07 17:00:00,0.09595833333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009166666666666664,0.05170166666666663
House40,2019-01-07 18:00:00,0.09542000000000006,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009283333333333332,0.05086666666666665
House40,2019-01-07 19:00:00,0.08836000000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009366666666666668,0.0442266666666667
House40,2019-01-07 20:00:00,0.4861316666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.001054999999999999,0.04757000000000002
House40,2019-01-07 21:00:00,0.4475,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0010350000000000003,0.05068666666666664
House40,2019-01-07 22:00:00,0.5725300000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009799999999999998,0.1602466666666667
House40,2019-01-07 23:00:00,0.5049916666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0010250000000000003,0.07424833333333332
House40,2019-01-08 00:00:00,0.3638933333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0010116666666666668,0.06031333333333337
House40,2019-01-08 01:00:00,0.2989566666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009949999999999998,0.05960500000000005
House40,2019-01-08 02:00:00,0.42024666666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0010216666666666664,0.058055
House40,2019-01-08 03:00:00,0.39285499999999984,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0010200000000000003,0.039726666666666674
House40,2019-01-08 04:00:00,0.3448433333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0010033333333333335,0.0534933333333334
House40,2019-01-08 05:00:00,0.7755183333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.001165,0.05941666666666672
House40,2019-01-08 06:00:00,0.3616183333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009900000000000002,0.15192833333333333
House40,2019-01-08 07:00:00,0.19480999999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009299999999999998,0.03228666666666672
House40,2019-01-08 08:00:00,0.1770333333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00095,0.04104000000000002
House40,2019-01-08 09:00:00,0.21373333333333325,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009116666666666664,0.04654666666666665
House40,2019-01-08 10:00:00,0.3699666666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009149999999999996,0.059105000000000026
House40,2019-01-08 11:00:00,0.29895,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009166666666666664,0.08091833333333334
House40,2019-01-08 12:00:00,0.3022483333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008783333333333334,0.121515
House40,2019-01-08 13:00:00,0.2116599999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008933333333333328,0.059843333333333325
House40,2019-01-08 14:00:00,0.2599150000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008866666666666664,0.12981333333333334
House40,2019-01-08 15:00:00,0.38923,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009199999999999996,0.1421033333333334
House40,2019-01-08 16:00:00,0.6398283333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008699999999999996,0.30478333333333385
House40,2019-01-08 17:00:00,0.4071316666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009083333333333331,0.061063333333333275
House40,2019-01-08 18:00:00,0.41347666666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009166666666666668,0.0584816666666667
House40,2019-01-08 19:00:00,0.4583283333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00095,0.05463833333333333
House40,2019-01-08 20:00:00,0.410975,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009099999999999998,0.07486333333333332
House40,2019-01-08 21:00:00,0.38099833333333344,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009366666666666668,0.08272499999999992
House40,2019-01-08 22:00:00,0.2426533333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009249999999999998,0.048503333333333364
House40,2019-01-08 23:00:00,0.3413783333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009366666666666671,0.06432333333333333
House40,2019-01-09 00:00:00,0.4494433333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009650000000000004,0.079545
House40,2019-01-09 01:00:00,0.32229,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000943333333333333,0.06781000000000001
House40,2019-01-09 02:00:00,0.3414666666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009450000000000007,0.07073333333333333
House40,2019-01-09 03:00:00,0.27895833333333336,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009266666666666665,0.06388666666666667
House40,2019-01-09 04:00:00,0.3112033333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009216666666666668,0.12325666666666668
House40,2019-01-09 05:00:00,0.3807066666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009766666666666671,0.050034999999999975
House40,2019-01-09 06:00:00,1.2097099999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0012133333333333332,0.08413000000000001
House40,2019-01-09 07:00:00,0.29147,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009366666666666668,0.11678666666666665
House40,2019-01-09 08:00:00,0.09851166666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003983333333333335,0.021488333333333345
House40,2019-01-09 09:00:00,0.22086833333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006883333333333338,0.05784166666666665
House40,2019-01-09 10:00:00,0.3535633333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008733333333333334,0.06265333333333335
House40,2019-01-09 11:00:00,0.2750500000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008966666666666668,0.05855166666666666
House40,2019-01-09 12:00:00,0.2432433333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008849999999999996,0.08106999999999999
House40,2019-01-09 13:00:00,0.1212249999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00027166666666666664,0.02590499999999997
House40,2019-01-09 14:00:00,0.33382333333333336,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009266666666666665,0.11689500000000012
House40,2019-01-09 15:00:00,0.36724,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008900000000000002,0.15985833333333332
House40,2019-01-09 16:00:00,0.2819433333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008866666666666662,0.06343333333333337
House40,2019-01-09 17:00:00,0.2576733333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008966666666666662,0.053676666666666685
House40,2019-01-09 18:00:00,0.3526816666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009083333333333328,0.06101
House40,2019-01-09 19:00:00,0.4023883333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009533333333333336,0.06813833333333333
House40,2019-01-09 20:00:00,0.44658166666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009866666666666674,0.04142500000000001
House40,2019-01-09 21:00:00,0.42481499999999994,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009599999999999998,0.05410999999999997
House40,2019-01-09 22:00:00,0.3263649999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008883333333333332,0.05039666666666668
House40,2019-01-09 23:00:00,0.3209383333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008633333333333336,0.09580166666666662
House40,2019-01-10 00:00:00,0.38171666666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009149999999999998,0.06403833333333334
House40,2019-01-10 01:00:00,0.3859783333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000966666666666667,0.0607716666666667
House40,2019-01-10 02:00:00,0.2238533333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009083333333333328,0.06006333333333334
House40,2019-01-10 03:00:00,0.17527666666666658,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009116666666666664,0.05184166666666666
House40,2019-01-10 04:00:00,0.1421533333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008899999999999998,0.06535333333333335
House40,2019-01-10 05:00:00,0.10960666666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008916666666666663,0.03761166666666664
House40,2019-01-10 06:00:00,1.1530450000000003,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0010550000000000002,0.26358833333333337
House40,2019-01-10 07:00:00,0.20351833333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008899999999999998,0.07914000000000003
House40,2019-01-10 08:00:00,0.15988166666666676,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008916666666666664,0.07976500000000003
House40,2019-01-10 09:00:00,0.11268333333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008566666666666668,0.03367333333333333
House40,2019-01-10 10:00:00,0.2631700000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008466666666666665,0.05865500000000003
House40,2019-01-10 11:00:00,0.3638216666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008066666666666669,0.1431966666666667
House40,2019-01-10 12:00:00,0.3330249999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008166666666666668,0.11316500000000002
House40,2019-01-10 13:00:00,0.2342766666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000831666666666667,0.05216499999999999
House40,2019-01-10 14:00:00,0.2469200000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008816666666666662,0.08399666666666669
House40,2019-01-10 15:00:00,0.2895516666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008916666666666663,0.06192333333333337
House40,2019-01-10 16:00:00,0.3421916666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008833333333333332,0.06370000000000002
House40,2019-01-10 17:00:00,0.4651949999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008700000000000003,0.08050999999999997
House40,2019-01-10 18:00:00,0.3241900000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008266666666666673,0.08860833333333333
House40,2019-01-10 19:00:00,0.3074233333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008350000000000001,0.07175166666666659
House40,2019-01-10 20:00:00,0.4550533333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008516666666666668,0.18550166666666654
House40,2019-01-10 21:00:00,0.7952583333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009816666666666665,0.09441166666666667
House40,2019-01-10 22:00:00,0.16838333333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008383333333333332,0.06717499999999997
House40,2019-01-10 23:00:00,0.14320833333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008550000000000003,0.06695833333333333
House40,2019-01-11 00:00:00,0.20118833333333327,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009116666666666667,0.05787833333333332
House40,2019-01-11 01:00:00,0.155195,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000903333333333333,0.0507883333333333
House40,2019-01-11 02:00:00,0.1423916666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008916666666666663,0.06498666666666666
House40,2019-01-11 03:00:00,0.1441183333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008799999999999994,0.06501666666666665
House40,2019-01-11 04:00:00,0.330335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008733333333333335,0.24938999999999995
House40,2019-01-11 05:00:00,0.19082166666666672,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008933333333333328,0.0693383333333333
House40,2019-01-11 06:00:00,0.7687466666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0010299999999999994,0.12297833333333336
House40,2019-01-11 07:00:00,0.14449166666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008733333333333336,0.06194666666666671
House40,2019-01-11 08:00:00,0.16844666666666672,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008466666666666668,0.0654716666666667
House40,2019-01-11 09:00:00,0.2782133333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008699999999999995,0.04098499999999999
House40,2019-01-11 10:00:00,0.26585000000000003,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008616666666666664,0.05198166666666669
House40,2019-01-11 11:00:00,0.3602083333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008399999999999997,0.178875
House40,2019-01-11 12:00:00,0.4619533333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008466666666666673,0.12179000000000002
House40,2019-01-11 13:00:00,0.3224833333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008249999999999996,0.07537
House40,2019-01-11 14:00:00,0.2777483333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008233333333333338,0.1028733333333333
House40,2019-01-11 15:00:00,0.2864000000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008316666666666669,0.056523333333333335
House40,2019-01-11 16:00:00,0.3786916666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008283333333333326,0.210585
House40,2019-01-11 17:00:00,0.33199833333333323,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008399999999999999,0.05264166666666669
House40,2019-01-11 18:00:00,2.8177849999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0014466666666666668,0.05158166666666671
House40,2019-01-11 19:00:00,1.6385383333333328,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00118,0.04111000000000002
House40,2019-01-11 20:00:00,2.7697800000000004,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0014016666666666676,0.1516366666666666
House40,2019-01-11 21:00:00,0.7081783333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0009666666666666665,0.052108333333333284
House40,2019-01-11 22:00:00,0.2418366666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008266666666666668,0.05122999999999997
House40,2019-01-11 23:00:00,0.19678833333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008083333333333338,0.04337500000000002
House40,2019-01-12 00:00:00,0.19856166666666664,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008066666666666669,0.07886000000000003
House40,2019-01-12 01:00:00,0.2803266666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008483333333333327,0.07152166666666672
