House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_BR_kW,AC_kW,AC_kW.1,Kitchen_kW,WP_kW
House9,2018-10-29 18:00:00,0.2365583333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008233333333333338,0.002615000000000001,8.333333333333333e-05,0.002451666666666667,0.07728333333333336,0.08186333333333334
House9,2018-10-29 19:00:00,0.3283516666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008200000000000007,0.0027466666666666664,0.00015166666666666673,0.0028266666666666666,0.104235,0.14854833333333328
House9,2018-10-29 20:00:00,0.18773166666666652,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008599999999999999,0.0027283333333333326,5.000000000000001e-05,0.0025549999999999987,0.09757333333333336,0.05420333333333336
House9,2018-10-29 21:00:00,0.09058499999999996,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008500000000000011,0.002738333333333332,0.0,0.0022283333333333326,0.04618500000000006,0.01487166666666668
House9,2018-10-29 22:00:00,0.2895516666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007749999999999999,0.002463333333333333,0.00014166666666666662,0.002615000000000002,0.07341000000000003,0.11706333333333335
House9,2018-10-29 23:00:00,0.301915,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000860000000000001,0.002206666666666667,0.00013833333333333335,0.002820000000000003,0.1108316666666666,0.053468333333333326
House9,2018-10-30 00:00:00,0.31898666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007983333333333334,0.0024216666666666683,0.00019833333333333346,0.0026933333333333345,0.07390166666666663,0.1344566666666666
House9,2018-10-30 01:00:00,0.3015933333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007716666666666666,0.002613333333333333,0.00014833333333333332,0.0026833333333333336,0.04845500000000008,0.13771833333333328
House9,2018-10-30 02:00:00,0.3091383333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008466666666666664,0.002666666666666665,0.0001266666666666667,0.0028116666666666685,0.10611166666666674,0.1224983333333334
House9,2018-10-30 03:00:00,0.21907166666666672,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008733333333333332,0.0027500000000000003,7.499999999999998e-05,0.00266666666666667,0.07852166666666661,0.04954666666666668
House9,2018-10-30 04:00:00,0.15811,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008550000000000013,0.0027166666666666663,3.6666666666666666e-05,0.002570000000000002,0.05742000000000005,0.005200000000000004
House9,2018-10-30 05:00:00,0.159945,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009083333333333336,0.0026283333333333323,4.999999999999998e-05,0.0025866666666666646,0.09414833333333338,0.004746666666666663
House9,2018-10-30 06:00:00,0.13030666666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008833333333333332,0.0026266666666666665,4e-05,0.002413333333333332,0.04919500000000004,0.004598333333333335
House9,2018-10-30 07:00:00,0.12702166666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00091,0.0024033333333333337,7.499999999999998e-05,0.002251666666666668,0.04739666666666675,0.004731666666666671
House9,2018-10-30 08:00:00,0.13399333333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008883333333333337,0.0022249999999999987,6.999999999999998e-05,0.0021616666666666668,0.06963833333333343,0.0049
House9,2018-10-30 09:00:00,0.13690666666666662,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008800000000000002,0.002346666666666668,3.8333333333333334e-05,0.0022116666666666678,0.07565666666666665,0.00515
House9,2018-10-30 10:00:00,0.14453833333333327,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009050000000000004,0.002406666666666667,4.999999999999998e-05,0.0022583333333333344,0.07613333333333333,0.010346666666666664
House9,2018-10-30 11:00:00,0.2219133333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008133333333333336,0.002563333333333333,7.33333333333333e-05,0.0023666666666666675,0.06393333333333336,0.069235
House9,2018-10-30 12:00:00,0.1903183333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008533333333333344,0.002426666666666666,6.666666666666663e-05,0.002518333333333334,0.06174833333333338,0.014664999999999997
House9,2018-10-30 13:00:00,0.23220666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008699999999999992,0.0023516666666666664,9.666666666666672e-05,0.002770000000000002,0.09190000000000004,0.004954999999999999
House9,2018-10-30 14:00:00,0.26359,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009216666666666668,0.002585,5.8333333333333326e-05,0.002581666666666667,0.13546333333333332,0.045488333333333325
House9,2018-10-30 15:00:00,0.2627749999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008050000000000006,0.0025316666666666656,5.833333333333334e-05,0.0024466666666666656,0.04555000000000005,0.0702066666666667
House9,2018-10-30 16:00:00,0.21176333333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009183333333333334,0.0024683333333333337,6.499999999999995e-05,0.002560000000000001,0.10558666666666668,0.024635000000000004
House9,2018-10-30 17:00:00,0.20288833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008583333333333339,0.0025083333333333338,6.999999999999998e-05,0.0025450000000000004,0.05313666666666672,0.02534333333333332
House9,2018-10-30 18:00:00,0.3148216666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008033333333333336,0.002628333333333332,0.0001349999999999999,0.002775,0.1007716666666667,0.12621500000000002
House9,2018-10-30 19:00:00,0.31122500000000003,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007366666666666668,0.002756666666666664,0.0001549999999999999,0.002700000000000002,0.05374000000000005,0.15100000000000005
House9,2018-10-30 20:00:00,0.24855166666666675,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008216666666666675,0.002789999999999998,7.166666666666667e-05,0.002683333333333331,0.10424000000000004,0.07163666666666665
House9,2018-10-30 21:00:00,0.51048,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007216666666666673,0.0028716666666666678,8.166666666666664e-05,0.002803333333333337,0.14575833333333324,0.10261166666666667
House9,2018-10-30 22:00:00,0.3616616666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007033333333333335,0.00305,3.6666666666666666e-05,0.0026100000000000034,0.13672333333333328,0.04745666666666669
House9,2018-10-30 23:00:00,0.5076766666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006533333333333331,0.002610000000000002,0.00011,0.002955,0.11064666666666664,0.09832
House9,2018-10-31 00:00:00,0.4460316666666669,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007466666666666666,0.0026283333333333328,0.00017666666666666666,0.003123333333333333,0.10890499999999996,0.17127666666666666
House9,2018-10-31 01:00:00,0.440365,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000785,0.00256,0.00020000000000000006,0.003166666666666667,0.10677833333333334,0.16000333333333333
House9,2018-10-31 02:00:00,0.2847283333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008249999999999996,0.002776666666666668,0.00010333333333333336,0.002898333333333334,0.1073183333333334,0.09233999999999996
House9,2018-10-31 03:00:00,0.22629000000000002,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000816666666666667,0.00304,6.833333333333329e-05,0.0027766666666666656,0.05206000000000004,0.08370833333333333
House9,2018-10-31 04:00:00,0.26979166666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008516666666666672,0.002708333333333333,9.666666666666672e-05,0.0029483333333333328,0.09411833333333333,0.047303333333333315
House9,2018-10-31 05:00:00,0.21972000000000005,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008333333333333339,0.002485000000000001,9.000000000000002e-05,0.0027533333333333338,0.05694666666666675,0.0044316666666666645
House9,2018-10-31 06:00:00,0.235475,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008483333333333327,0.002334999999999999,0.00010000000000000003,0.002768333333333334,0.08371833333333341,0.004726666666666669
House9,2018-10-31 07:00:00,0.13406166666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008333333333333332,0.002515000000000001,2.5000000000000008e-05,0.0024033333333333324,0.0473116666666667,0.004716666666666665
House9,2018-10-31 08:00:00,0.12042333333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008266666666666678,0.0024250000000000014,1.5000000000000005e-05,0.0021950000000000008,0.04447000000000007,0.004935
House9,2018-10-31 09:00:00,0.1236566666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008350000000000009,0.002461666666666668,1.5000000000000005e-05,0.002246666666666667,0.046203333333333416,0.005068333333333332
House9,2018-10-31 10:00:00,0.1681516666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008799999999999994,0.0024400000000000003,1.3333333333333335e-05,0.002321666666666668,0.09646166666666672,0.008008333333333333
House9,2018-10-31 11:00:00,0.1818883333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008016666666666668,0.002370000000000001,4.833333333333332e-05,0.002174999999999999,0.05913166666666673,0.03198833333333331
House9,2018-10-31 12:00:00,0.09381500000000002,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008450000000000006,0.002606666666666666,1.833333333333334e-05,0.002104999999999999,0.056200000000000035,0.009091666666666665
House9,2018-10-31 13:00:00,0.2248933333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000801666666666667,0.002576666666666665,6.499999999999998e-05,0.002563333333333334,0.07566000000000007,0.08172166666666668
House9,2018-10-31 14:00:00,0.1835733333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008149999999999996,0.0025100000000000014,3.000000000000001e-05,0.002463333333333331,0.07576666666666669,0.053979999999999966
House9,2018-10-31 15:00:00,0.12290666666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000798333333333333,0.002368333333333333,1.833333333333334e-05,0.0023216666666666685,0.05570500000000001,0.0051316666666666655
House9,2018-10-31 16:00:00,0.31338666666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008050000000000005,0.0022366666666666663,0.00014166666666666662,0.0027316666666666674,0.10184666666666664,0.12022166666666667
House9,2018-10-31 17:00:00,0.4430383333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006883333333333335,0.0022816666666666662,0.0002483333333333334,0.0028533333333333327,0.05089333333333336,0.19401499999999994
House9,2018-10-31 18:00:00,0.3165633333333335,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008149999999999998,0.0026716666666666646,0.00011333333333333336,0.0027783333333333345,0.09763500000000007,0.11314333333333346
House9,2018-10-31 19:00:00,0.18006499999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009150000000000003,0.002803333333333336,2.1666666666666674e-05,0.002621666666666667,0.09967166666666673,0.02314833333333332
House9,2018-10-31 20:00:00,0.3658833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007483333333333331,0.0029233333333333338,0.00012333333333333342,0.002985000000000002,0.08984499999999998,0.16505333333333336
House9,2018-10-31 21:00:00,0.2557733333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007783333333333334,0.002708333333333332,7.333333333333333e-05,0.0027516666666666666,0.08840000000000005,0.0662316666666667
House9,2018-10-31 22:00:00,0.3712249999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007150000000000001,0.0025450000000000004,0.00016166666666666673,0.002743333333333334,0.09122666666666668,0.1765283333333333
House9,2018-10-31 23:00:00,0.2650283333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008233333333333327,0.002651666666666665,8.833333333333337e-05,0.002685000000000001,0.11367333333333335,0.08401999999999997
House9,2018-11-01 00:00:00,0.25378666666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008283333333333325,0.0026633333333333322,7.833333333333333e-05,0.00268,0.0964933333333334,0.06939333333333335
House9,2018-11-01 01:00:00,0.17571500000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008983333333333332,0.002603333333333333,4.1666666666666665e-05,0.002598333333333332,0.08742333333333333,0.017318333333333318
House9,2018-11-01 02:00:00,0.1766733333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009133333333333336,0.0026083333333333323,4.999999999999998e-05,0.0026133333333333325,0.09013666666666667,0.01655499999999999
House9,2018-11-01 03:00:00,0.2251733333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009266666666666672,0.002430000000000001,8.166666666666667e-05,0.0027133333333333324,0.06796499999999997,0.016558333333333345
House9,2018-11-01 04:00:00,0.18294666666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008950000000000006,0.0026449999999999985,5.666666666666664e-05,0.002616666666666668,0.06497166666666672,0.012446666666666651
House9,2018-11-01 05:00:00,0.17192833333333338,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000891666666666667,0.002651666666666668,4.499999999999999e-05,0.002571666666666665,0.07161999999999996,0.004448333333333333
House9,2018-11-01 06:00:00,0.1886616666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008833333333333338,0.0024683333333333315,6.499999999999995e-05,0.002576666666666667,0.056368333333333374,0.004628333333333332
House9,2018-11-01 07:00:00,0.14716666666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009033333333333336,0.0025850000000000014,2.8333333333333342e-05,0.002439999999999997,0.08149000000000008,0.004748333333333333
House9,2018-11-01 08:00:00,0.13162999999999994,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008733333333333332,0.002478333333333335,1.6666666666666667e-05,0.0022766666666666677,0.06064000000000001,0.004924999999999999
House9,2018-11-01 09:00:00,0.12051666666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008366666666666673,0.0023750000000000004,6.6666666666666675e-06,0.002145,0.0457066666666667,0.005113333333333334
House9,2018-11-01 10:00:00,0.276355,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008166666666666668,0.0022800000000000003,0.00012999999999999993,0.002376666666666668,0.08957666666666668,0.10726666666666668
House9,2018-11-01 11:00:00,0.33327166666666663,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007483333333333334,0.0023366666666666674,0.00016833333333333332,0.002313333333333334,0.08742666666666672,0.16819666666666666
House9,2018-11-01 12:00:00,0.16671833333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008749999999999997,0.002410000000000001,7.166666666666664e-05,0.0022766666666666656,0.0436583333333334,0.04683999999999999
House9,2018-11-01 13:00:00,0.2643933333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000931666666666666,0.002566666666666671,0.00013333333333333334,0.0026366666666666674,0.09806500000000007,0.11375499999999993
House9,2018-11-01 14:00:00,0.17959499999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000926666666666667,0.0022883333333333323,5.166666666666665e-05,0.0025000000000000005,0.08711999999999999,0.005181666666666667
House9,2018-11-01 15:00:00,0.2874116666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008216666666666669,0.0022133333333333315,0.00013833333333333322,0.00274,0.05959833333333338,0.05142166666666667
House9,2018-11-01 16:00:00,0.21234000000000008,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008600000000000003,0.0027816666666666662,4.3333333333333334e-05,0.0026066666666666664,0.09154833333333327,0.03988166666666667
House9,2018-11-01 17:00:00,0.4249016666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008833333333333336,0.0022733333333333325,0.00012666666666666656,0.0032133333333333315,0.14058166666666674,0.053531666666666665
House9,2018-11-01 18:00:00,0.5763166666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007383333333333334,0.002325,0.00019666666666666666,0.003426666666666668,0.12087166666666667,0.12222666666666668
House9,2018-11-01 19:00:00,0.36641666666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007583333333333336,0.002756666666666668,0.00010333333333333327,0.0029350000000000005,0.10743333333333327,0.09509333333333343
House9,2018-11-01 20:00:00,0.12228333333333335,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008466666666666678,0.0031583333333333355,0.0,0.0024516666666666662,0.06606333333333338,0.014841666666666684
House9,2018-11-01 21:00:00,0.19733499999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008366666666666674,0.0028883333333333343,5.666666666666668e-05,0.0025283333333333325,0.06828999999999992,0.058371666666666676
House9,2018-11-01 22:00:00,0.2727083333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007650000000000003,0.002446666666666666,0.00011499999999999995,0.0025133333333333327,0.06916833333333325,0.11357166666666665
House9,2018-11-01 23:00:00,0.1837783333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009150000000000003,0.0027549999999999988,3.166666666666668e-05,0.002421666666666667,0.1194366666666667,0.05292666666666667
House9,2018-11-02 00:00:00,0.3198066666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008316666666666669,0.002516666666666667,0.00010999999999999988,0.0028566666666666675,0.106915,0.07875499999999998
House9,2018-11-02 01:00:00,0.3081516666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008466666666666661,0.002423333333333334,0.00013000000000000018,0.0029416666666666645,0.09141000000000007,0.055355000000000036
House9,2018-11-02 02:00:00,0.2628766666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009050000000000002,0.002445000000000001,9.000000000000002e-05,0.0029249999999999988,0.09764499999999998,0.00446
House9,2018-11-02 03:00:00,0.2344666666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008800000000000002,0.0025816666666666674,5.83333333333333e-05,0.0028616666666666647,0.06415833333333337,0.004294999999999998
House9,2018-11-02 04:00:00,0.2182433333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008833333333333342,0.0024733333333333343,9.500000000000003e-05,0.002803333333333332,0.059955000000000064,0.004213333333333335
House9,2018-11-02 05:00:00,0.21825999999999995,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008783333333333339,0.002480000000000002,9.333333333333336e-05,0.002825000000000001,0.060988333333333374,0.0045833333333333325
House9,2018-11-02 06:00:00,0.20260500000000006,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008983333333333338,0.0024766666666666665,7.833333333333333e-05,0.002771666666666667,0.060380000000000086,0.00441833333333333
House9,2018-11-02 07:00:00,0.14548333333333335,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009050000000000004,0.0026916666666666647,1.3333333333333335e-05,0.002591666666666665,0.07753500000000008,0.004520000000000001
House9,2018-11-02 08:00:00,0.14056500000000002,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008883333333333332,0.0025466666666666693,1.6666666666666667e-05,0.002424999999999998,0.07572666666666666,0.004706666666666669
House9,2018-11-02 09:00:00,0.12797833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008683333333333334,0.0024233333333333338,2.0000000000000005e-05,0.0022866666666666677,0.05824,0.004775000000000002
House9,2018-11-02 10:00:00,0.19447,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009966666666666672,0.0022733333333333308,2.666666666666668e-05,0.002273333333333335,0.1308283333333333,0.005475000000000003
