House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,UPS_kW,AC_LR_kW,Kitchen_kW,AC_MBR_kW
House7,2018-06-05 02:00:00,3.8776716666666657,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3755133333333332,0.00527,0.21448333333333333,0.0007449999999999996
House7,2018-06-05 03:00:00,3.3232733333333337,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3748416666666667,0.005035,0.16827166666666665,0.0009366666666666676
House7,2018-06-05 04:00:00,2.0535750000000013,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2806566666666665,0.002540000000000002,0.07839833333333332,0.0002483333333333333
House7,2018-06-05 05:00:00,4.444533333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5916650000000001,0.005050000000000001,0.1639583333333333,0.0006133333333333331
House7,2018-06-05 06:00:00,4.023259999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.43496,0.005121666666666666,0.1606066666666667,0.000686666666666667
House7,2018-06-05 07:00:00,4.276759999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4499450000000001,0.005315,0.1633333333333333,0.00042833333333333335
House7,2018-06-05 08:00:00,0.6292983333333325,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.061659999999999986,0.0008066666666666676,0.02534166666666669,7.5e-05
House7,2018-06-05 09:00:00,2.41713,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.6650083333333333,0.004456666666666665,0.17155000000000006,0.0002350000000000001
House7,2018-06-05 10:00:00,1.6631099999999996,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.6305200000000003,0.005295000000000004,0.1887683333333333,0.0010983333333333335
House7,2018-06-05 11:00:00,1.2327166666666662,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5257850000000002,0.0055566666666666655,0.18375333333333327,0.0017833333333333327
House7,2018-06-05 12:00:00,1.12873,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4804016666666668,0.005323333333333336,0.17319666666666664,0.0015583333333333332
House7,2018-06-05 13:00:00,0.18555833333333266,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.07352666666666678,0.0008650000000000024,0.02772166666666661,0.0002383333333333333
House7,2018-06-05 14:00:00,1.5437566666666669,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.7163433333333333,0.004671666666666667,0.2595766666666666,0.001253333333333333
House7,2018-06-05 15:00:00,2.725125,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.7678999999999998,0.005459999999999997,0.3111016666666665,0.0018266666666666648
House7,2018-06-05 16:00:00,3.4622883333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4220816666666668,0.004888333333333333,0.18313833333333332,0.0010633333333333334
House7,2018-06-05 17:00:00,3.3720166666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.44813,0.004709999999999996,0.1801116666666666,0.0008683333333333339
House7,2018-06-05 18:00:00,2.9400350000000013,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5296433333333336,0.004658333333333333,0.2580400000000001,0.0009433333333333332
House7,2018-06-05 19:00:00,0.6375299999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.38752833333333336,0.002901666666666665,0.13997833333333334,0.0006316666666666668
House7,2018-06-05 20:00:00,1.6254283333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.6148733333333333,0.013478333333333332,0.22285500000000005,0.0015950000000000016
House7,2018-06-05 21:00:00,2.9364216666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5248066666666664,0.0050550000000000005,0.21114333333333324,0.0014116666666666663
House7,2018-06-05 22:00:00,2.6409700000000003,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.434255,0.004725000000000001,0.1835066666666666,0.001126666666666666
House7,2018-06-05 23:00:00,3.244201666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4792899999999999,0.0046783333333333356,0.17319666666666667,0.0006766666666666674
House7,2018-06-06 00:00:00,3.8297116666666655,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5631933333333332,0.004718333333333335,0.16798166666666664,0.0006283333333333331
House7,2018-06-06 01:00:00,3.383335000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5528783333333334,0.7985983333333334,0.16279833333333332,0.002388333333333334
House7,2018-06-06 02:00:00,3.5355916666666682,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4892566666666666,1.5556666666666674,0.18753166666666668,0.0040916666666666645
House7,2018-06-06 03:00:00,3.2892183333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3365233333333334,0.4791449999999997,0.17682500000000007,0.0015083333333333346
House7,2018-06-06 04:00:00,3.7299033333333327,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3230633333333333,0.004823333333333334,0.16755499999999998,0.00045666666666666653
House7,2018-06-06 05:00:00,3.6327583333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3166200000000001,0.004893333333333333,0.16642166666666672,0.0005416666666666666
House7,2018-06-06 06:00:00,3.4098750000000004,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3094683333333333,0.004916666666666669,0.16457999999999995,0.0004416666666666666
House7,2018-06-06 07:00:00,3.4611983333333343,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2980833333333333,0.004803333333333335,0.1591650000000001,0.0004233333333333331
House7,2018-06-06 08:00:00,3.534371666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.30793333333333345,0.004934999999999999,0.15733833333333325,0.0004499999999999997
House7,2018-06-06 09:00:00,3.51969,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3814333333333334,0.005198333333333331,0.22366666666666665,0.0004033333333333332
House7,2018-06-06 10:00:00,2.1854066666666685,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4358466666666667,0.005043333333333336,0.15678999999999996,0.0003733333333333332
House7,2018-06-06 11:00:00,0.9938083333333336,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3878766666666666,0.004996666666666664,0.15948833333333332,0.0015633333333333324
House7,2018-06-06 12:00:00,1.6036966666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4127083333333333,0.004933333333333336,0.15709999999999996,0.0017966666666666665
House7,2018-06-06 13:00:00,1.1610766666666663,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4623450000000001,0.005019999999999997,0.1905783333333334,0.0016216666666666669
House7,2018-06-06 14:00:00,1.1637066666666671,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5085433333333332,0.005773333333333334,0.392355,0.0014283333333333346
House7,2018-06-06 15:00:00,1.9966383333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.406065,0.00520833333333333,0.28399500000000016,0.0011650000000000002
House7,2018-06-06 16:00:00,4.7641133333333325,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3173883333333334,0.004765000000000001,0.16473166666666667,0.0006733333333333332
House7,2018-06-06 17:00:00,4.373798333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.31144666666666665,0.004813333333333336,0.16474,0.0009266666666666662
House7,2018-06-06 18:00:00,1.7685000000000008,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3754516666666667,0.005031666666666667,0.1666733333333334,0.0007066666666666667
House7,2018-06-06 19:00:00,1.1033366666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.31937166666666666,0.4815733333333334,0.21173000000000008,0.0023083333333333337
House7,2018-06-06 20:00:00,1.7914749999999997,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.31912166666666675,1.1819983333333328,0.160885,0.003401666666666667
House7,2018-06-06 21:00:00,0.9187833333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2840533333333333,0.0049900000000000075,0.1802133333333334,0.0012483333333333333
House7,2018-06-06 22:00:00,3.4963499999999987,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.26961166666666664,0.004886666666666666,0.19528166666666666,0.0007166666666666674
House7,2018-06-06 23:00:00,4.545733333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.29447333333333336,0.004953333333333333,0.17435333333333328,0.0006349999999999999
House7,2018-06-07 00:00:00,4.377771666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3288516666666667,0.005051666666666665,0.17014499999999996,0.0007050000000000004
House7,2018-06-07 01:00:00,3.923150000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3024883333333333,0.005021666666666668,0.16476500000000005,0.0005733333333333336
House7,2018-06-07 02:00:00,3.477921666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.30778166666666673,0.005168333333333333,0.18731833333333334,0.0006383333333333331
House7,2018-06-07 03:00:00,2.692201666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.35005833333333314,0.005280000000000001,0.2367333333333333,0.0009216666666666675
House7,2018-06-07 04:00:00,3.817260000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3013983333333333,0.0049616666666666654,0.1573916666666667,0.0006050000000000001
House7,2018-06-07 05:00:00,3.4576266666666675,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3235433333333334,0.005168333333333333,0.16035999999999995,0.0006783333333333335
House7,2018-06-07 06:00:00,3.206988333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2929516666666667,0.005013333333333334,0.14880999999999994,0.0005616666666666667
House7,2018-06-07 07:00:00,3.3272816666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.270525,0.004350000000000001,0.030443333333333333,0.0006216666666666664
House7,2018-06-07 08:00:00,3.473316666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2745066666666667,0.004619999999999999,0.08216333333333334,0.0006349999999999999
House7,2018-06-07 09:00:00,3.7137400000000014,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2958433333333333,0.004958333333333335,0.16622666666666666,0.0005933333333333334
House7,2018-06-07 10:00:00,2.650493333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4109433333333333,0.0052899999999999996,0.24294666666666664,0.0002566666666666666
House7,2018-06-07 11:00:00,2.197451666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4480316666666665,0.005156666666666667,0.17779666666666658,0.0004566666666666669
House7,2018-06-07 12:00:00,1.356893333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3357783333333333,0.27342666666666665,0.21655,0.001509999999999999
House7,2018-06-07 13:00:00,3.0308683333333337,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5173883333333333,1.9112666666666664,0.3380049999999999,0.004951666666666665
House7,2018-06-07 14:00:00,2.844888333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4778833333333333,1.9174083333333336,0.1857733333333333,0.004761666666666665
House7,2018-06-07 15:00:00,3.969556666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3067583333333334,1.0280900000000002,0.1674116666666667,0.0027033333333333328
House7,2018-06-07 16:00:00,5.1799300000000015,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2824300000000001,0.004798333333333335,0.16595500000000005,0.0007183333333333335
House7,2018-06-07 17:00:00,3.8810000000000007,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3086783333333333,0.004986666666666667,0.201865,0.0005216666666666669
House7,2018-06-07 18:00:00,0.7516983333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3706783333333333,0.004828333333333331,0.23466166666666666,0.0013350000000000007
House7,2018-06-07 19:00:00,0.7294483333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2954466666666667,0.0053183333333333286,0.2469483333333333,0.0012233333333333332
House7,2018-06-07 20:00:00,0.7656716666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.370165,0.005139999999999996,0.18800999999999995,0.0011483333333333337
House7,2018-06-07 21:00:00,0.6953716666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.326115,0.0050833333333333295,0.1712633333333334,0.0011066666666666666
House7,2018-06-07 22:00:00,0.7097416666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.35027833333333314,0.005048333333333334,0.1658,0.001045
House7,2018-06-07 23:00:00,1.7415016666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.349115,0.8288616666666667,0.2320983333333334,0.002518333333333332
House7,2018-06-08 00:00:00,2.7761600000000013,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3242066666666668,0.004639999999999999,0.15666166666666662,0.0007000000000000003
House7,2018-06-08 01:00:00,4.267055,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3549499999999999,0.0048350000000000025,0.15374666666666667,0.0005850000000000003
House7,2018-06-08 02:00:00,4.377505000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4573766666666667,0.5472400000000001,0.2179633333333333,0.0018316666666666668
House7,2018-06-08 03:00:00,3.7496133333333335,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3547900000000001,0.3641399999999996,0.16546666666666665,0.0013800000000000017
House7,2018-06-08 04:00:00,3.8914449999999996,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.30389999999999995,0.004968333333333334,0.15312833333333334,0.0005433333333333334
House7,2018-06-08 05:00:00,3.8166650000000013,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.33755833333333324,0.005199999999999998,0.15604166666666666,0.000545
House7,2018-06-08 06:00:00,3.725628333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2936566666666666,0.004919999999999997,0.15123166666666668,0.0005516666666666663
House7,2018-06-08 07:00:00,3.7262833333333343,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2856733333333334,0.005093333333333334,0.15388,0.0005916666666666664
House7,2018-06-08 08:00:00,4.120419999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.27987333333333325,0.0049700000000000005,0.15200166666666667,0.0007083333333333331
House7,2018-06-08 09:00:00,3.904041666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.35097333333333325,0.005035,0.18391833333333327,0.0005949999999999997
House7,2018-06-08 10:00:00,2.551645,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.40879499999999996,0.0050199999999999976,0.1487016666666667,0.0003450000000000001
House7,2018-06-08 11:00:00,2.406878333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2489450000000001,0.004756666666666664,0.10954000000000001,0.0003233333333333333
House7,2018-06-08 12:00:00,1.6112700000000002,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4647016666666666,0.004284999999999999,0.031828333333333333,0.0009833333333333337
House7,2018-06-08 13:00:00,3.2016850000000003,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4865766666666666,0.004273333333333336,0.10119833333333336,0.0005550000000000002
House7,2018-06-08 14:00:00,3.129626666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2908716666666667,0.004478333333333332,0.16111166666666674,0.0006216666666666667
House7,2018-06-08 15:00:00,3.3636333333333326,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.33568166666666666,0.004569999999999999,0.15883166666666673,0.0007250000000000008
House7,2018-06-08 16:00:00,3.300356666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2792683333333334,0.004526666666666665,0.15674833333333335,0.0007200000000000004
House7,2018-06-08 17:00:00,2.1377016666666657,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.30865166666666666,0.004838333333333334,0.19379,0.001028333333333333
House7,2018-06-08 18:00:00,1.8043516666666664,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.39922,0.9005366666666671,0.27305166666666664,0.0026550000000000002
House7,2018-06-08 19:00:00,0.6684249999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3295216666666665,0.005061666666666664,0.17787999999999998,0.0011533333333333337
House7,2018-06-08 20:00:00,0.7856733333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4230100000000001,0.005113333333333332,0.18631333333333336,0.0011133333333333338
House7,2018-06-08 21:00:00,0.7936816666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4222949999999999,0.005206666666666668,0.2484683333333333,0.0010933333333333335
House7,2018-06-08 22:00:00,1.759478333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3408699999999999,0.005138333333333332,0.2030283333333333,0.001001666666666667
House7,2018-06-08 23:00:00,4.365148333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3193766666666665,0.0051566666666666644,0.19944833333333334,0.0006916666666666662
House7,2018-06-09 00:00:00,2.36594,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2472933333333334,0.005023333333333335,0.2011183333333333,0.001031666666666667
House7,2018-06-09 01:00:00,2.4707133333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.251825,0.0051,0.20252833333333334,0.001145
House7,2018-06-09 02:00:00,2.186538333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3190800000000001,0.3933683333333333,0.2231983333333333,0.00187
House7,2018-06-09 03:00:00,2.496786666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3730116666666666,0.4744933333333326,0.16120333333333334,0.001446666666666667
House7,2018-06-09 04:00:00,3.577166666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4174633333333332,0.0020566666666666663,0.1739350000000001,0.0005549999999999999
House7,2018-06-09 05:00:00,3.25434,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4046283333333333,0.0020800000000000003,0.1675783333333333,0.0004683333333333333
House7,2018-06-09 06:00:00,3.315265000000002,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4081616666666667,0.00215,0.16436333333333336,0.0004533333333333332
House7,2018-06-09 07:00:00,3.480701666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4361233333333334,0.002066666666666666,0.16163333333333332,0.0005266666666666665
